user_id,item_id,user_idx,item_idx
6,435,5,430
271,198,270,195
3,181,2,178
314,628,313,615
109,233,108,230
538,127,537,124
23,91,22,90
542,1098,541,1063
551,79,550,78
585,45,584,44
456,490,455,481
437,234,436,231
297,174,296,171
524,530,523,521
535,11,534,10
110,313,109,310
479,732,478,718
603,100,602,99
151,523,150,514
588,1039,587,1009
123,276,122,273
606,11,605,10
292,1,291,0
318,318,317,314
95,515,94,506
542,58,541,57
385,945,384,918
492,923,491,896
315,154,314,151
567,611,566,598
588,15,587,14
430,515,429,506
514,69,513,68
590,276,589,273
114,357,113,353
352,302,351,299
301,465,300,456
553,99,552,98
457,155,456,152
52,258,51,255
528,174,527,171
534,1059,533,1029
577,561,576,551
478,255,477,252
176,321,175,317
543,664,542,651
298,435,297,430
230,239,229,236
98,428,97,423
72,97,71,96
85,516,84,507
478,137,477,134
405,195,404,192
533,603,532,590
312,491,311,482
406,624,405,611
561,382,560,378
497,746,496,732
554,86,553,85
59,87,58,86
599,1152,598,1115
630,294,629,291
586,226,585,223
303,502,302,493
452,482,451,473
269,647,268,634
412,276,411,273
345,955,344,928
416,660,415,647
639,242,638,239
174,15,173,14
298,951,297,924
405,234,404,231
95,186,94,183
279,186,278,183
484,144,483,141
393,28,392,27
345,239,344,236
71,14,70,13
169,300,168,297
248,64,247,63
634,405,633,401
210,167,209,164
342,47,341,46
239,434,238,429
163,258,162,255
484,239,483,236
287,546,286,536
299,1056,298,1026
553,205,552,202
296,515,295,506
405,219,404,216
470,125,469,122
435,199,434,196
489,340,488,336
543,443,542,434
137,405,136,401
551,42,550,41
346,204,345,201
632,622,631,609
429,276,428,273
535,478,534,469
402,42,401,41
591,56,590,55
239,221,238,218
622,11,621,10
620,294,619,291
361,694,360,680
593,70,592,69
314,257,313,254
23,250,22,247
457,509,456,500
221,1017,220,987
237,169,236,166
18,285,17,282
271,461,270,452
344,174,343,171
545,161,544,158
587,303,586,300
474,15,473,14
589,895,588,872
453,168,452,165
201,216,200,213
7,134,6,131
547,347,546,343
472,550,471,540
308,663,307,650
296,144,295,141
381,151,380,148
458,430,457,425
158,187,157,184
425,79,424,78
125,455,124,446
312,191,311,188
496,561,495,551
291,210,290,207
2,25,1,24
7,585,6,575
444,251,443,248
627,1194,626,1152
533,181,532,178
499,69,498,68
374,77,373,76
51,173,50,170
559,1101,558,1066
475,381,474,377
120,742,119,728
380,315,379,311
301,64,300,63
7,194,6,191
590,1017,589,987
606,228,605,225
178,143,177,140
609,287,608,284
621,423,620,419
373,1110,372,1075
306,111,305,108
387,99,386,98
213,258,212,255
397,135,396,132
620,121,619,118
510,678,509,664
482,127,481,124
637,100,636,99
190,544,189,535
624,262,623,259
425,636,424,623
501,508,500,499
487,845,486,826
560,250,559,247
500,129,499,126
505,378,504,374
330,501,329,492
640,11,639,10
512,302,511,299
374,568,373,558
548,603,547,590
487,3,486,2
214,196,213,193
200,117,199,114
323,258,322,255
637,690,636,676
198,132,197,129
620,379,619,375
148,175,147,172
417,395,416,391
418,288,417,285
198,655,197,642
577,595,576,584
497,186,496,183
295,208,294,205
116,285,115,282
130,589,129,579
622,30,621,29
333,186,332,183
548,307,547,304
481,692,480,678
632,164,631,161
634,302,633,299
416,821,415,803
311,197,310,194
141,323,140,319
194,238,193,235
344,198,343,195
579,100,578,99
487,181,486,178
263,622,262,609
453,223,452,220
642,1039,641,1009
27,9,26,8
327,482,326,473
435,67,434,66
28,429,27,424
295,629,294,616
256,1047,255,1017
85,813,84,795
158,202,157,199
585,639,584,626
524,100,523,99
407,70,406,69
472,751,471,737
288,520,287,511
519,288,518,285
209,181,208,178
389,58,388,57
445,346,444,342
409,58,408,57
610,216,609,213
468,15,467,14
566,392,565,388
142,346,141,342
346,318,345,314
601,179,600,176
506,226,505,223
391,59,390,58
15,285,14,282
546,930,545,903
600,176,599,173
440,1591,439,1409
536,470,535,461
588,333,587,329
312,154,311,151
457,755,456,741
214,1073,213,1043
503,479,502,470
457,462,456,453
130,816,129,798
587,272,586,269
286,433,285,428
160,763,159,749
387,192,386,189
450,735,449,721
298,22,297,21
207,735,206,721
288,511,287,502
201,172,200,169
506,417,505,413
628,330,627,326
642,38,641,37
102,228,101,225
374,174,373,171
325,443,324,434
460,273,459,270
313,133,312,130
306,286,305,283
23,174,22,171
464,298,463,295
517,50,516,49
286,95,285,94
468,423,467,419
312,487,311,478
416,1016,415,986
525,25,524,24
562,427,561,422
514,135,513,132
378,742,377,728
73,154,72,151
492,523,491,514
484,399,483,395
85,465,84,456
618,12,617,11
83,174,82,171
160,240,159,237
330,432,329,427
308,856,307,836
294,249,293,246
613,303,612,300
327,357,326,353
500,61,499,60
617,488,616,479
612,1063,611,1033
371,186,370,183
373,603,372,590
543,96,542,95
535,121,534,118
193,280,192,277
535,421,534,417
530,172,529,169
573,492,572,483
435,183,434,180
417,944,416,917
448,305,447,302
446,887,445,864
270,694,269,680
85,69,84,68
429,69,428,68
458,169,457,166
389,481,388,472
57,8,56,7
556,507,555,498
276,458,275,449
279,659,278,646
469,656,468,643
334,606,333,593
536,195,535,192
577,225,576,222
314,410,313,406
207,197,206,194
534,151,533,148
643,419,642,415
464,879,463,856
21,262,20,259
476,202,475,199
210,153,209,150
592,56,591,55
429,275,428,272
387,508,386,499
627,467,626,458
484,823,483,805
468,214,467,211
293,81,292,80
234,863,233,840
530,357,529,353
246,741,245,727
598,323,597,319
606,966,605,938
14,427,13,422
500,246,499,243
145,328,144,324
539,155,538,152
616,355,615,351
466,24,465,23
295,559,294,549
141,250,140,247
436,218,435,215
642,921,641,894
463,151,462,148
621,197,620,194
378,591,377,581
397,475,396,466
312,837,311,818
486,237,485,234
407,705,406,691
211,462,210,453
500,97,499,96
244,527,243,518
532,472,531,463
532,177,531,174
478,42,477,41
542,179,541,176
491,285,490,282
375,302,374,299
551,780,550,765
615,660,614,647
373,70,372,69
60,429,59,424
194,15,193,14
323,293,322,290
110,451,109,442
328,286,327,283
537,491,536,482
554,79,553,78
450,245,449,242
145,354,144,350
468,856,467,836
279,380,278,376
459,291,458,288
234,675,233,662
433,174,432,171
569,340,568,336
21,993,20,963
23,134,22,131
640,53,639,52
280,1048,279,1018
169,258,168,255
606,287,605,284
625,96,624,95
397,23,396,22
342,656,341,643
644,100,643,99
237,127,236,124
320,300,319,297
618,196,617,193
532,357,531,353
630,476,629,467
353,258,352,255
308,403,307,399
14,32,13,31
621,4,620,3
435,246,434,243
523,189,522,186
312,531,311,522
286,1038,285,1008
644,748,643,734
11,549,10,539
392,246,391,243
429,1011,428,981
91,31,90,30
551,334,550,330
406,404,405,400
291,427,290,422
297,455,296,446
207,282,206,279
76,56,75,55
628,168,627,165
177,527,176,518
504,385,503,381
457,173,456,170
334,12,333,11
144,423,143,419
592,258,591,255
67,105,66,102
497,173,496,170
630,117,629,114
538,317,537,313
513,181,512,178
436,219,435,216
198,200,197,197
138,603,137,590
44,423,43,419
334,886,333,863
608,729,607,715
276,123,275,120
210,732,209,718
83,755,82,741
472,541,471,532
579,288,578,285
488,385,487,381
151,111,150,108
378,273,377,270
450,842,449,823
297,109,296,106
301,693,300,679
256,323,255,319
144,251,143,248
497,114,496,111
361,86,360,85
215,237,214,234
481,98,480,97
406,52,405,51
599,1095,598,1061
566,479,565,470
564,121,563,118
457,554,456,544
303,1218,302,1175
286,1075,285,1045
328,684,327,670
442,276,441,273
624,742,623,728
625,258,624,255
454,520,453,511
534,370,533,366
428,538,427,529
452,188,451,185
629,58,628,57
232,32,231,31
96,56,95,55
452,174,451,171
489,680,488,666
10,513,9,504
303,379,302,375
173,937,172,910
551,56,550,55
83,781,82,766
636,222,635,219
481,1039,480,1009
13,850,12,831
369,752,368,738
253,222,252,219
606,258,605,255
452,286,451,283
385,1462,384,1339
409,30,408,29
495,705,494,691
573,632,572,619
385,89,384,88
44,89,43,88
14,222,13,219
370,50,369,49
483,1,482,0
411,28,410,27
137,89,136,88
521,117,520,114
317,288,316,285
607,528,606,519
13,747,12,733
268,50,267,49
425,358,424,354
250,558,249,548
94,589,93,579
28,117,27,114
522,128,521,125
435,89,434,88
642,720,641,706
85,168,84,165
504,5,503,4
249,191,248,188
405,347,404,343
638,183,637,180
419,478,418,469
487,174,486,171
233,95,232,94
344,372,343,368
43,312,42,309
642,728,641,714
640,941,639,914
435,588,434,578
640,173,639,170
643,671,642,658
283,1079,282,1048
344,1014,343,984
407,385,406,381
22,109,21,106
527,543,526,534
293,272,292,269
648,96,647,95
213,521,212,512
548,504,547,495
543,381,542,377
13,194,12,191
642,1469,641,1345
610,527,609,518
459,264,458,261
385,32,384,31
550,538,549,529
397,197,396,194
580,294,579,291
14,288,13,285
553,479,552,470
151,134,150,131
542,479,541,470
458,405,457,401
19,325,18,321
550,310,549,307
345,433,344,428
527,317,526,313
174,31,173,30
534,322,533,318
457,584,456,574
562,727,561,713
111,258,110,255
145,650,144,637
632,71,631,70
598,349,597,345
427,681,426,667
60,546,59,536
633,526,632,517
379,88,378,87
416,748,415,734
468,222,467,219
90,497,89,488
246,11,245,10
324,50,323,49
551,291,550,288
472,1228,471,1185
127,343,126,339
351,748,350,734
633,143,632,140
62,483,61,474
640,38,639,37
457,448,456,439
456,172,455,169
470,284,469,281
334,228,333,225
630,278,629,275
533,742,532,728
580,123,579,120
1,181,0,178
630,1040,629,1010
178,316,177,312
72,521,71,512
435,24,434,23
298,205,297,202
493,258,492,255
385,653,384,640
60,275,59,272
108,319,107,315
533,194,532,191
21,200,20,197
551,658,550,645
592,952,591,925
413,270,412,267
585,638,584,625
489,286,488,283
421,12,420,11
532,151,531,148
503,168,502,165
91,187,90,184
620,1035,619,1005
195,313,194,310
586,470,585,461
462,313,461,310
511,908,510,883
532,914,531,887
437,99,436,98
500,298,499,295
6,272,5,269
645,69,644,68
74,294,73,291
320,410,319,406
429,652,428,639
527,507,526,498
393,72,392,71
426,134,425,131
130,289,129,286
474,209,473,206
85,631,84,618
561,170,560,167
85,180,84,177
207,509,206,500
642,105,641,102
281,310,280,307
361,659,360,646
59,654,58,641
561,302,560,299
335,300,334,297
535,131,534,128
497,109,496,106
526,936,525,909
357,546,356,536
298,393,297,389
123,242,122,239
442,186,441,183
639,488,638,479
286,315,285,311
429,183,428,180
356,1294,355,1236
13,430,12,425
346,1228,345,1185
392,127,391,124
606,64,605,63
49,1021,48,991
450,714,449,700
624,272,623,269
474,227,473,224
189,191,188,188
312,478,311,469
536,63,535,62
7,234,6,231
506,258,505,255
57,42,56,41
479,82,478,81
524,670,523,657
648,288,647,285
330,993,329,963
473,275,472,272
488,83,487,82
234,525,233,516
514,651,513,638
551,825,550,807
175,172,174,169
244,169,243,166
229,344,228,340
184,1160,183,1122
481,427,480,422
592,238,591,235
381,14,380,13
543,185,542,182
303,109,302,106
494,427,493,422
212,528,211,519
271,494,270,485
83,161,82,158
591,275,590,272
44,260,43,257
603,181,602,178
6,166,5,163
535,44,534,43
36,1026,35,996
437,447,436,438
267,218,266,215
588,699,587,685
436,568,435,558
484,257,483,254
427,359,426,355
276,47,275,46
160,192,159,189
639,306,638,303
18,134,17,131
457,89,456,88
7,403,6,399
542,209,541,206
300,288,299,285
534,325,533,321
385,131,384,128
144,1226,143,1183
531,312,530,309
130,24,129,23
642,1415,641,1310
634,286,633,283
603,748,602,734
592,273,591,270
324,289,323,286
551,268,550,265
249,56,248,55
389,191,388,188
577,655,576,642
532,526,531,517
556,64,555,63
506,47,505,46
600,226,599,223
621,559,620,549
385,525,384,516
412,64,411,63
280,79,279,78
545,689,544,675
534,742,533,728
532,419,531,415
16,1,15,0
146,319,145,315
443,286,442,283
588,316,587,312
387,715,386,701
99,117,98,114
221,178,220,175
374,1210,373,1168
221,181,220,178
647,554,646,544
644,300,643,297
507,1089,506,1056
470,100,469,99
187,69,186,68
542,684,541,670
151,965,150,937
422,98,421,97
327,204,326,201
621,231,620,228
542,818,541,800
536,139,535,136
642,768,641,754
499,516,498,507
271,648,270,635
334,318,333,314
493,273,492,270
621,67,620,66
416,662,415,649
621,208,620,205
109,98,108,97
151,632,150,619
650,630,649,617
393,270,392,267
537,182,536,179
296,1160,295,1122
251,45,250,44
189,83,188,82
308,367,307,363
625,428,624,423
553,641,552,628
590,126,589,123
450,302,449,299
588,278,587,275
644,823,643,805
622,521,621,512
626,324,625,320
378,528,377,519
435,176,434,173
277,508,276,499
160,168,159,165
487,300,486,297
593,66,592,65
642,210,641,207
458,192,457,189
342,482,341,473
144,70,143,69
198,1245,197,1200
330,257,329,254
604,234,603,231
566,157,565,154
296,282,295,279
606,746,605,732
459,148,458,145
276,201,275,198
194,483,193,474
106,275,105,272
495,288,494,285
493,56,492,55
624,886,623,863
576,237,575,234
2,273,1,270
231,471,230,462
94,54,93,53
239,428,238,423
264,478,263,469
118,210,117,207
457,470,456,461
436,216,435,213
592,1,591,0
519,878,518,855
487,684,486,670
13,867,12,844
521,11,520,10
532,689,531,675
151,14,150,13
405,356,404,352
599,928,598,901
301,702,300,688
308,32,307,31
387,515,386,506
556,288,555,285
18,238,17,235
643,154,642,151
406,639,405,626
189,485,188,476
577,1531,576,1389
474,963,473,935
256,1046,255,1016
334,902,333,878
421,100,420,99
394,391,393,387
305,315,304,311
271,190,270,187
514,729,513,715
44,196,43,193
313,892,312,869
543,28,542,27
559,210,558,207
280,527,279,518
638,50,637,49
344,708,343,694
158,742,157,728
363,172,362,169
94,518,93,509
632,202,631,199
497,651,496,638
142,514,141,505
563,50,562,49
358,1021,357,991
314,405,313,401
214,169,213,166
551,527,550,518
532,658,531,645
647,748,646,734
450,430,449,425
396,222,395,219
539,197,538,194
551,98,550,97
592,262,591,259
622,194,621,191
179,340,178,336
618,79,617,78
568,1203,567,1161
535,514,534,505
474,789,473,772
554,252,553,249
481,153,480,150
592,272,591,269
487,956,486,929
648,304,647,301
308,11,307,10
178,50,177,49
378,234,377,231
592,61,591,60
627,300,626,297
345,79,344,78
81,237,80,234
422,665,421,652
210,514,209,505
543,71,542,70
472,66,471,65
592,32,591,31
561,98,560,97
210,15,209,14
94,191,93,188
136,744,135,730
457,747,456,733
254,622,253,609
62,357,61,353
501,257,500,254
397,435,396,430
1,257,0,254
457,655,456,642
534,687,533,673
334,303,333,300
394,540,393,531
188,22,187,21
253,482,252,473
618,50,617,49
406,520,405,511
628,302,627,299
543,165,542,162
639,170,638,167
523,8,522,7
413,15,412,14
398,87,397,86
354,59,353,58
373,275,372,272
599,988,598,958
73,213,72,210
416,538,415,529
417,402,416,398
324,282,323,279
612,924,611,897
312,1451,311,1333
235,318,234,314
354,190,353,187
99,367,98,363
549,288,548,285
470,118,469,115
449,61,448,60
472,771,471,757
303,692,302,678
194,174,193,171
466,344,465,340
474,513,473,504
472,228,471,225
491,236,490,233
606,33,605,32
566,856,565,836
437,137,436,134
479,197,478,194
235,86,234,85
496,89,495,88
639,487,638,478
532,1226,531,1183
144,48,143,47
234,613,233,600
503,205,502,202
43,588,42,578
489,315,488,311
264,603,263,590
213,463,212,454
472,90,471,89
303,98,302,97
577,168,576,165
606,288,605,285
551,234,550,231
570,302,569,299
16,946,15,919
76,514,75,505
295,69,294,68
256,451,255,442
416,24,415,23
629,9,628,8
110,684,109,670
594,14,593,13
500,708,499,694
542,655,541,642
395,97,394,96
417,186,416,183
401,651,400,638
300,300,299,297
608,1119,607,1084
123,514,122,505
505,553,504,543
567,478,566,469
523,72,522,71
621,301,620,298
295,228,294,225
503,318,502,314
110,421,109,417
134,326,133,322
26,50,25,49
279,558,278,548
296,1284,295,1229
481,190,480,187
639,462,638,453
462,310,461,307
449,59,448,58
472,73,471,72
286,210,285,207
397,423,396,419
642,97,641,96
500,88,499,87
363,174,362,171
479,70,478,69
479,185,478,182
524,97,523,96
622,693,621,679
279,166,278,163
526,1,525,0
559,527,558,518
137,748,136,734
342,208,341,205
551,222,550,219
645,179,644,176
97,82,96,81
246,178,245,175
334,484,333,475
214,8,213,7
534,825,533,807
554,174,553,171
6,194,5,191
601,740,600,726
436,762,435,748
295,213,294,210
597,298,596,295
462,315,461,311
450,1425,449,1314
185,25,184,24
548,7,547,6
234,313,233,310
534,986,533,957
13,32,12,31
207,185,206,182
274,300,273,297
561,135,560,132
452,479,451,470
545,404,544,400
642,133,641,130
374,218,373,215
442,635,441,622
642,50,641,49
226,813,225,795
644,294,643,291
160,151,159,148
295,196,294,193
417,513,416,504
13,204,12,201
130,895,129,872
618,378,617,374
174,69,173,68
654,4,653,3
52,527,51,518
595,1009,594,979
500,639,499,626
622,168,621,165
170,322,169,318
514,631,513,618
527,517,526,508
504,318,503,314
601,482,600,473
394,416,393,412
632,419,631,415
112,937,111,910
551,174,550,171
543,88,542,87
161,100,160,99
393,347,392,343
76,172,75,169
520,242,519,239
315,645,314,632
470,508,469,499
488,64,487,63
368,184,367,181
328,315,327,311
90,905,89,881
331,221,330,218
493,59,492,58
244,763,243,749
437,753,436,739
21,7,20,6
495,479,494,470
178,155,177,152
360,64,359,63
63,286,62,283
394,739,393,725
118,800,117,783
621,117,620,114
529,1038,528,1008
541,225,540,222
527,479,526,470
277,293,276,290
588,288,587,285
286,132,285,129
535,269,534,266
213,182,212,179
267,180,266,177
363,597,362,586
592,168,591,165
548,12,547,11
64,434,63,429
146,331,145,327
368,292,367,289
543,187,542,184
488,133,487,130
66,237,65,234
348,123,347,120
276,9,275,8
565,10,564,9
65,15,64,14
122,1044,121,1014
644,257,643,254
521,258,520,255
566,98,565,97
305,42,304,41
401,97,400,96
6,514,5,505
542,230,541,227
606,22,605,21
456,922,455,895
545,71,544,70
559,528,558,519
326,393,325,389
380,12,379,11
497,95,496,94
539,481,538,472
619,241,618,238
178,184,177,181
94,219,93,216
125,427,124,422
465,478,464,469
567,617,566,604
606,7,605,6
385,745,384,731
144,500,143,491
592,319,591,315
90,863,89,840
320,385,319,381
125,300,124,297
374,98,373,97
585,1158,584,1120
118,960,117,932
539,527,538,518
561,93,560,92
495,184,494,181
533,313,532,310
636,596,635,585
559,427,558,422
474,435,473,430
592,179,591,176
555,326,554,322
320,121,319,118
542,100,541,99
363,171,362,168
444,275,443,272
623,204,622,201
553,603,552,590
104,345,103,341
59,618,58,605
389,616,388,603
622,367,621,363
551,183,550,180
592,345,591,341
36,878,35,855
407,423,406,419
409,633,408,620
591,921,590,894
487,133,486,130
569,237,568,234
450,686,449,672
422,1007,421,977
601,584,600,574
587,343,586,339
592,28,591,27
13,737,12,723
279,751,278,737
151,1299,150,1241
230,420,229,416
533,210,532,207
533,1033,532,1003
523,204,522,201
478,168,477,165
187,736,186,722
413,269,412,266
630,222,629,219
14,628,13,615
588,451,587,442
532,197,531,194
514,735,513,721
551,12,550,11
638,410,637,406
629,528,628,519
474,642,473,629
343,3,342,2
592,169,591,166
450,775,449,761
285,205,284,202
588,428,587,423
235,1193,234,1151
313,121,312,118
363,56,362,55
653,50,652,49
346,168,345,165
90,286,89,283
412,340,411,336
627,157,626,154
7,436,6,431
654,423,653,419
428,350,427,346
343,283,342,280
151,661,150,648
180,98,179,97
10,664,9,651
416,185,415,182
488,111,487,108
567,176,566,173
417,97,416,96
332,210,331,207
301,150,300,147
279,425,278,420
22,523,21,514
629,1109,628,1074
492,83,491,82
361,178,360,175
269,192,268,189
507,879,506,856
535,435,534,430
642,72,641,71
354,50,353,49
409,618,408,605
439,246,438,243
627,649,626,636
618,143,617,140
109,72,108,71
312,515,311,506
213,483,212,474
452,170,451,167
393,4,392,3
48,136,47,133
130,65,129,64
353,245,352,242
500,405,499,401
648,188,647,185
307,1,306,0
435,684,434,670
130,763,129,749
536,318,535,314
524,469,523,460
450,312,449,309
333,168,332,165
592,652,591,639
631,346,630,342
555,147,554,144
592,533,591,524
267,156,266,153
546,717,545,703
301,763,300,749
450,205,449,202
436,595,435,584
214,89,213,88
592,137,591,134
60,50,59,49
334,634,333,621
60,799,59,782
620,563,619,553
567,504,566,495
30,315,29,311
493,181,492,178
141,126,140,123
621,1012,620,982
367,333,366,329
145,123,144,120
394,63,393,62
157,515,156,506
461,347,460,343
363,511,362,502
596,288,595,285
22,21,21,20
18,736,17,722
136,525,135,516
276,1118,275,1083
6,177,5,174
532,1221,531,1178
99,763,98,749
114,659,113,646
327,201,326,198
299,171,298,168
384,300,383,297
234,224,233,221
62,199,61,196
447,153,446,150
239,511,238,502
488,496,487,487
592,833,591,814
561,273,560,270
332,651,331,638
234,505,233,496
416,209,415,206
178,809,177,791
357,111,356,108
496,33,495,32
305,171,304,168
525,111,524,108
617,89,616,88
456,475,455,466
276,523,275,514
200,496,199,487
653,272,652,269
592,59,591,58
385,187,384,184
505,423,504,419
449,100,448,99
551,827,550,809
592,64,591,63
194,580,193,570
587,300,586,297
552,222,551,219
130,527,129,518
535,639,534,626
9,402,8,398
556,1065,555,1035
468,173,467,170
600,210,599,207
225,604,224,591
271,4,270,3
488,183,487,180
435,546,434,536
430,165,429,162
650,552,649,542
606,421,605,417
314,1016,313,986
378,1531,377,1389
651,306,650,303
503,558,502,548
547,258,546,255
595,15,594,14
221,346,220,342
585,1535,584,1392
642,966,641,938
495,195,494,192
154,61,153,60
648,154,647,151
128,478,127,469
168,291,167,288
347,245,346,242
44,99,43,98
493,117,492,114
601,1615,600,1423
585,207,584,204
488,211,487,208
574,245,573,242
174,340,173,336
365,473,364,464
437,154,436,151
630,12,629,11
621,151,620,148
653,566,652,556
321,604,320,591
505,133,504,130
518,117,517,114
105,302,104,299
503,186,502,183
244,317,243,313
119,685,118,671
345,234,344,231
286,174,285,171
11,731,10,717
475,315,474,311
380,663,379,650
504,323,503,319
607,847,606,828
608,1124,607,1089
575,194,574,191
458,14,457,13
41,516,40,507
640,385,639,381
190,310,189,307
389,1098,388,1063
643,189,642,186
455,100,454,99
601,127,600,124
298,143,297,140
638,161,637,158
378,282,377,279
654,258,653,255
593,100,592,99
378,1063,377,1033
553,111,552,108
536,83,535,82
7,527,6,518
60,211,59,208
450,81,449,80
239,174,238,171
545,739,544,725
379,842,378,823
542,588,541,578
654,318,653,314
480,603,479,590
339,199,338,196
429,475,428,466
346,11,345,10
217,300,216,297
428,338,427,334
627,704,626,690
483,230,482,227
621,249,620,246
640,204,639,201
14,124,13,121
369,268,368,265
548,117,547,114
655,198,654,195
536,132,535,129
545,135,544,132
429,484,428,475
416,419,415,415
311,101,310,100
311,684,310,670
58,12,57,11
483,450,482,441
566,405,565,401
125,751,124,737
121,83,120,82
648,194,647,191
409,482,408,473
555,269,554,266
474,499,473,490
312,207,311,204
583,198,582,195
462,288,461,285
128,483,127,474
456,346,455,342
455,518,454,509
457,137,456,134
495,1118,494,1083
487,206,486,203
405,1053,404,1023
468,56,467,55
455,628,454,615
501,288,500,285
566,213,565,210
308,531,307,522
632,96,631,95
495,145,494,142
489,308,488,305
620,281,619,278
83,70,82,69
548,532,547,523
629,187,628,184
448,902,447,878
251,248,250,245
213,192,212,189
362,689,361,675
486,111,485,108
130,465,129,456
532,148,531,145
644,50,643,49
16,58,15,57
119,917,118,890
95,207,94,204
472,185,471,182
200,161,199,158
579,183,578,180
491,258,490,255
642,596,641,585
343,449,342,440
216,237,215,234
496,50,495,49
466,306,465,303
433,303,432,300
52,463,51,454
218,659,217,646
501,124,500,121
487,1019,486,989
643,56,642,55
312,526,311,517
59,657,58,644
567,506,566,497
586,210,585,207
488,258,487,255
374,449,373,440
99,591,98,581
218,269,217,266
90,153,89,150
429,22,428,21
624,137,623,134
270,226,269,223
593,71,592,70
567,497,566,488
221,215,220,212
542,23,541,22
452,443,451,434
487,28,486,27
614,9,613,8
528,181,527,178
506,403,505,399
130,531,129,522
94,1073,93,1043
315,209,314,206
374,197,373,194
533,133,532,130
7,620,6,607
366,671,365,658
592,682,591,668
606,530,605,521
138,117,137,114
555,117,554,114
260,891,259,868
23,19,22,18
216,100,215,99
201,127,200,124
504,543,503,534
559,199,558,196
214,516,213,507
361,707,360,693
500,1009,499,979
151,88,150,87
324,293,323,290
437,56,436,55
42,203,41,200
338,52,337,51
616,689,615,675
639,1020,638,990
59,199,58,196
152,527,151,518
618,161,617,158
610,568,609,558
58,511,57,502
204,1296,203,1238
639,1194,638,1152
457,739,456,725
380,60,379,59
608,673,607,660
280,155,279,152
603,429,602,424
178,62,177,61
497,19,496,18
479,945,478,918
535,129,534,126
213,56,212,55
357,275,356,272
624,327,623,323
283,204,282,201
617,100,616,99
436,649,435,636
358,639,357,626
387,190,386,187
178,230,177,227
279,151,278,148
477,724,476,710
453,238,452,235
217,222,216,219
417,625,416,612
640,732,639,718
6,12,5,11
409,1194,408,1152
363,778,362,763
468,200,467,197
639,527,638,518
184,50,183,49
608,332,607,328
519,1062,518,1032
504,195,503,192
593,125,592,122
313,193,312,190
615,69,614,68
474,238,473,235
16,204,15,201
320,233,319,230
536,449,535,440
610,402,609,398
41,430,40,425
407,180,406,177
588,220,587,217
645,675,644,662
234,606,233,593
532,51,531,50
529,294,528,291
551,975,550,947
547,312,546,309
450,77,449,76
616,750,615,736
381,487,380,478
160,195,159,192
650,197,649,194
59,523,58,514
394,402,393,398
622,780,621,765
130,315,129,311
313,177,312,174
374,185,373,182
151,953,150,926
89,275,88,272
138,222,137,219
643,143,642,140
308,602,307,589
640,239,639,236
450,921,449,894
327,1070,326,1040
484,230,483,227
590,100,589,99
655,344,654,340
527,208,526,205
551,156,550,153
295,97,294,96
457,553,456,543
596,294,595,291
603,380,602,376
381,1098,380,1063
649,1,648,0
452,64,451,63
60,705,59,691
94,81,93,80
658,276,657,273
339,64,338,63
380,100,379,99
272,175,271,172
435,9,434,8
553,174,552,171
7,503,6,494
535,727,534,713
551,875,550,852
621,17,620,16
566,218,565,215
7,444,6,435
223,257,222,254
533,756,532,742
502,342,501,338
351,332,350,328
180,196,179,193
429,845,428,826
456,196,455,193
533,58,532,57
592,306,591,303
437,238,436,235
504,212,503,209
336,42,335,41
244,629,243,616
567,646,566,633
524,480,523,471
416,651,415,638
141,25,140,24
615,199,614,196
416,181,415,178
437,185,436,182
438,245,437,242
530,60,529,59
477,36,476,35
548,23,547,22
280,393,279,389
416,676,415,663
553,218,552,215
554,14,553,13
567,641,566,628
307,1028,306,998
92,174,91,171
141,985,140,956
655,179,654,176
342,408,341,404
579,216,578,213
189,150,188,147
387,558,386,548
10,530,9,521
405,433,404,428
643,484,642,475
616,315,615,311
91,192,90,189
620,501,619,492
109,111,108,108
244,697,243,683
592,215,591,212
16,227,15,224
295,65,294,64
440,750,439,736
650,50,649,49
554,318,553,314
606,265,605,262
499,692,498,678
298,168,297,165
401,735,400,721
503,482,502,473
450,965,449,937
450,26,449,25
582,93,581,92
562,477,561,468
621,100,620,99
592,250,591,247
504,218,503,215
479,173,478,170
647,604,646,591
56,226,55,223
245,597,244,586
85,606,84,593
587,259,586,256
637,332,636,328
612,15,611,14
620,240,619,237
348,25,347,24
595,282,594,279
279,169,278,166
300,409,299,405
462,22,461,21
26,313,25,310
303,474,302,465
201,318,200,314
450,651,449,638
109,227,108,224
622,132,621,129
536,215,535,212
247,1022,246,992
618,168,617,165
43,482,42,473
435,227,434,224
515,682,514,668
29,182,28,179
521,268,520,265
200,193,199,190
532,482,531,473
559,523,558,514
201,218,200,215
327,150,326,147
625,169,624,166
452,404,451,400
90,647,89,634
524,684,523,670
292,1073,291,1043
279,679,278,665
618,241,617,238
534,147,533,144
462,300,461,297
160,922,159,895
346,144,345,141
655,98,654,97
164,252,163,249
303,70,302,69
179,288,178,285
474,282,473,279
610,489,609,480
635,269,634,266
595,994,594,964
115,240,114,237
658,8,657,7
582,124,581,121
477,289,476,286
619,332,618,328
392,58,391,57
125,430,124,425
528,523,527,514
659,66,658,65
86,242,85,239
447,96,446,95
466,210,465,207
495,54,494,53
487,921,486,894
417,433,416,428
394,238,393,235
451,301,450,298
496,173,495,170
152,1300,151,1242
